LOJA,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52
L22,1.95489022930098,2.53190360950311,2.21582777666952,2.30210787895988,2.36612288279914,2.28550047042141,2.15252951765288,2.26449471397252,2.20939601392694,1.79745135562666,2.25601082712924,2.18150487324989,2.27697564927926,2.30859605688491,2.27447059601207,1.65793070886011,1.56308446845956,1.77943697551752,1.82862743816939,1.99914186212322,2.25359790362445,2.18165708090547,2.55901258442429,2.23041924796573,0.756787419490311,2.36568344178527,2.02728833733073,2.18320508264554,2.68497918751745,2.62293579387018,2.56050076503397,2.14672260064846,2.19788051660395,2.3961116810449,2.20253770103673,2.15056518332997,2.1415685422232,2.24887467526322,2.18677076885102,1.90810129628357,1.8470252908821,2.08114748336388,2.1843997584095,1.99377565199452,2.02957828221901,1.89943154384722,1.88080543981075,2.14738286120625,2.12674116737064,1.90361463621792,1.75595404278582,1.5244425529444
L23,0.139525951691734,0.176113344317938,0.192612130749153,0.153503740156903,0.199662017830789,0.0332974588481735,-0.108191124372167,-0.0818667831308536,-0.13130759507613,-0.0124353056853886,-0.258962108778281,-0.249757208581372,-0.0462248445691484,-0.00942502968590487,-0.112540344502451,-0.0834346668272612,-0.137657023825144,-0.136658041540407,-0.208898146620058,-0.102748360511504,-0.152904583318177,-0.102624711555436,-0.191735754224162,-0.336530750651064,-0.209448622230395,-0.180134140657392,-0.274006954600779,-0.167740924923093,-0.165812564725599,-0.225508858781218,-0.270300780900164,-0.284899525765293,-0.202912685789197,-0.21631793019049,-0.287172151192789,-0.558975819195648,-0.444052308075153,-0.422513770430574,-0.540907125190089,-0.594179695506323,-0.667226541466875,-0.421244873035378,-0.568389810199716,-0.407990919597235,-0.436848687597352,-0.485838986509913,-0.489312077951275,-0.508831919169758,-0.597146289186163,-0.595960066262039,-0.630898396845475,-0.585618531907591
L24,0.871894772761292,0.576942739707264,0.815262488262826,0.681929807374034,0.81088636671445,0.793513062637383,0.769342575345837,0.875052866550212,0.675596247259285,1.21852250600556,0.748982347300453,0.927759113302612,0.923907134131484,0.926498427009875,0.792102420063461,1.26822727864385,1.0826471098004,0.94193008871049,0.753063050074845,0.714028667242379,1.02049415340928,0.885385971916501,0.798895308069021,0.771581560354017,0.901318496729996,0.759883927581912,0.845622828980844,0.808640520243615,0.994133829044275,0.906103984806357,1.09711542642059,0.587560866081584,0.793660022954057,0.616212796041816,0.766702563246567,0.899292166892331,0.688850439042722,0.665674676256949,0.524062740559844,0.698441205990173,0.592181856308932,0.744045980719478,0.779171125040211,0.73078150531196,0.928574788652351,0.87070291524485,1.14952311553383,1.18789563824429,1.01275973840529,0.806492515916693,0.677814309451807,0.335028679912702
L25,0.352539566786123,0.17920466323801,0.328097408857851,0.245837936642047,0.460681638799586,0.164640196863181,0.430687995601613,0.280310474034153,-0.224888917504474,0.461055681404229,0.188985305168906,0.420055429209928,0.38166584871138,0.275797623285036,0.165676468250976,0.525415011004396,0.282760171550728,0.31914385920046,0.180934762755551,0.270776250844892,0.169944588044058,0.219257951120952,0.0563246049681915,0.0867333098908689,0.528716921271696,0.237267813304198,0.342248662075848,0.260696570576332,0.161712714809136,0.45592710717053,0.372925530019572,0.200445874080049,0.286678463798029,0.174752810627252,0.314323798473426,0.297474969297408,0.192883413500046,0.235256407777052,0.209474806127769,0.433140766338557,0.640504230355115,0.311672416736021,0.132429450147232,0.280176935017034,0.205809534511187,0.48432388482113,0.464755694177833,0.353647700866923,0.382501085447978,0.509122345289282,0.676512383101994,0.385067860007542
L26,-0.227304564597385,-0.358360441621607,-0.529298438583473,-0.458626970391574,-0.553475871650061,-0.480853819472377,-0.462573225476155,-0.631006839092632,-0.766329094841342,-0.280960683418232,-0.626331306831391,-0.488368211652555,-0.539078601369958,-0.534000853128111,-0.552766593432406,-0.378021420200205,-0.435166353101211,-0.539595515123297,-0.665347356564374,-0.565853925594869,-0.571843962629637,-0.545760423919209,-0.632319424125026,-0.781195150388206,-0.770370636063462,-0.597409965337206,-0.632643435468625,-0.600787171876363,-0.511169683158635,-0.53311851354044,-0.554135551494088,-0.697450519649068,-0.657150975487356,-0.650886092152343,-0.645074401083466,-0.526554032657075,-0.537404073414769,-0.622449815827617,-0.587176789221039,-0.629443828099895,-0.72746351125291,-0.630123905446568,-0.631382212078229,-0.648390399417812,-0.501895987704151,-0.453973894111634,-0.39441640776996,-0.419723749333382,-0.516882963919098,-0.390547624455604,-0.490396308404962,-1.05812132920321
L27,1.20125600123958,1.42339093471584,1.41022443377941,1.18446366730436,1.19180524147504,1.30217732722317,1.26086111888125,1.26959850699659,1.22627256205191,1.00351582844565,1.15111726459865,0.997487372487992,0.991076695419133,1.07625048028642,1.02897354592597,1.04983276078352,1.11042726660722,0.832902117422138,1.54680932665275,1.15886685464371,1.03090426642285,1.0029764116911,1.05481854590916,1.31538000455449,1.03959618997501,1.15129408786838,1.11483732552663,1.37695578234025,1.20378392349244,0.914835617274637,1.03891781950671,1.5012329083406,1.27113649999442,0.944227591525969,1.10266181531863,0.991710369947486,1.1507842229619,1.07509156339001,1.06947253438806,1.01402927505043,1.47574074663084,0.975090801641827,1.06235578486044,0.799296884935435,1.29840990456746,1.17448173105504,0.880124651034861,0.957137822888418,0.742757934873608,1.19485043104553,1.1968823445614,1.86326838618088
L28,2.67146541981649,2.74031353455578,2.04565105677425,2.80307191483868,2.93701923362959,2.87074951062362,3.21193048052213,2.91702743166067,2.94259370921397,2.39227994430588,3.13205643212045,3.15031558466972,3.34397182183216,3.12885559948981,3.27384304792158,3.00838310525686,3.53044156036108,3.23408041675472,2.90175998671936,3.23192915763366,3.05485000253603,3.51740693573911,3.129760309997,2.74754208786179,2.83687508874298,3.13419706225348,3.18327247863358,2.69237707948178,3.0432960265863,2.66699220062712,2.92020701063116,2.89067702244708,3.00105141755589,3.35234981375038,3.28844679011044,3.02612806007105,3.36622558850601,3.35182628107231,3.64941530681136,2.98997066546075,2.56184841735795,3.51563882690775,3.77687324946,3.68690802326071,3.20178788658666,3.05582685190297,3.12403821172112,3.05360933936398,3.25238629818683,3.33913987022769,3.25564812898016,3.14417212462849
L29,1.02170018044055,1.37794177156025,1.15777223543133,1.26093056939312,1.08018233077042,1.18655454478429,1.19249257149431,1.44005926479509,2.20322645017166,0.801247793735432,1.32930460830278,1.314102999215,1.69113190318252,1.28720913371648,1.43100314584867,0.854600186149474,1.44115984668904,1.09971370198374,1.41118281845837,1.30991460979547,1.4622971995461,1.4921789296614,1.39943052027896,1.47788128361445,1.15409337407136,2.20885749312115,1.48784624296861,1.57023104323051,1.70778643992228,1.4729291115372,1.41262033613591,0.934547712534487,1.39531005652875,1.61254205808729,1.63524584962918,1.31870979973026,1.30880852019994,1.44566587383118,1.49537751205726,1.27936810116925,1.06385707418194,1.38436650682194,1.45502538957625,1.44541472002302,1.09384431409434,0.947398231658535,0.876620346033009,0.6179205328733,0.62858777227069,0.641633207988655,0.849054343973159,1.30204266438215
L30,0.409950610561101,0.0789283734620738,0.103442807265129,-0.0824578709579767,-0.0264327613585748,-0.00727086449382834,-0.0454239513360062,-0.147361843311256,-0.217120359129144,-0.0642741933600311,-0.00596185928443785,0.161713927552761,0.156757721461976,0.169762615647814,0.185496567176315,0.349246587161423,0.350690600082725,0.16062951519361,0.0593163551480458,-0.156591363366274,0.158640724634355,0.147609689784193,-0.0381913099826352,-0.229815304722431,-0.126250339851094,0.0235398000585794,-0.120679207969004,-0.18584936223103,-0.12436856912507,0.0176614673407938,0.0929917765502663,-0.153288279386961,0.086017411868073,0.0530779864261073,0.126507702409368,0.133739060693435,-0.0890625046136744,0.0847792041008045,0.0832186276906782,0.0284789361889917,-0.244476616692446,0.0964863753477484,0.116986232493657,0.231275066200284,0.142809662949545,0.166663729200927,0.142105645626559,0.0857346162946782,0.0991319916985631,0.31724064208628,0.237007683109158,-0.109720627183053
L31,0.0893417423159837,0.231211702602803,0.138133333072188,-0.0979460802085204,0.134848780852982,-0.176867298393836,-0.285918343885913,-0.286330257553696,-0.334537927133201,-0.203494663967594,-0.419286980523803,-0.25565217306735,-0.193566160261335,-0.212278976363355,-0.295993576283293,-0.267872610406115,-0.35272406157118,-0.405351687341967,-0.447149817210303,-0.179709939427652,-0.331254238154264,-0.261082770012257,-0.372291566884209,-0.51642497726928,-0.518759103474724,-0.462490351134645,-0.632005907736864,-0.491837161204442,-0.38401158094427,-0.32956889466891,-0.362609168752368,-0.621009525932539,-0.420911451484441,-0.299400834153246,-0.169202825343888,-0.595645353192148,-0.507974080509435,-0.534279302752691,-0.464277814222814,-0.662370023949762,-0.746159746761272,-0.625877850780813,-0.67609266266852,-0.579878065391568,-0.576472056352937,-0.634588823340797,-0.677045745100715,-0.694040842746581,-0.642544271357639,-0.671737036259156,-0.713581779162758,-0.911416717685448
L32,0.439644763488959,0.710677540812322,0.409262353745803,0.794400219188941,0.676545463126693,0.925388772230383,0.816016380407461,0.779602530779533,0.840250101822411,0.805519874305696,1.12150036698782,0.816470288835564,0.452861471248332,0.529910768365971,0.844446845360049,0.610001562115287,0.735397816557799,0.665596583534688,1.10593674605192,0.946606918819677,0.908797592382056,0.97864241835314,1.2863134837159,1.14426642045911,0.767191440780269,1.00472972891542,1.17861692929525,1.10058873718156,1.0274017204559,0.856662054248779,0.936237001533591,1.26310880221159,1.16344958027817,1.2282025450522,0.984831594217167,1.09318929685493,0.988713030880538,1.1175636059332,1.01677071803427,0.931263110926428,0.986872984007235,0.903199778020089,0.931023648237483,0.823766160607134,1.04968788830036,0.91996677022608,0.769100372630564,0.706786988526394,1.1281958187059,0.93637690498896,0.942225669984697,0.803783364719491
L33,0.461936209821037,0.863464926079517,1.10257320306115,1.10224192630181,0.827168522635578,0.70161092424436,0.830329015681419,1.00644102230872,1.03740555264551,1.0863195101577,1.24759876778702,1.17828663917526,1.32368689428504,1.54394467777259,1.5558988024888,1.10400077769356,1.29933456210037,1.46958630541553,1.65777555756136,1.57091922654057,1.67814252581556,1.82371498148698,1.88263445913295,1.53771228619321,1.40556349510897,1.62724349740521,1.46035742484386,1.65967712839757,1.48809001423903,1.39176746112326,1.77401701831024,1.94666914704556,1.62310693163973,1.6067601761761,1.55116131677384,1.56235905376449,1.63116773384014,1.64980637281078,1.46420218224581,1.56159176055106,1.60277945659866,1.63229135472821,1.57063530407085,1.4598760278343,1.59569571094042,1.27339870389633,1.54602809820906,1.72083688597509,1.88476051152807,1.88422951082376,1.84775599632784,1.74905713480252
L34,0.391565347175184,0.405000760747918,0.444841654476965,0.516706602037853,0.366791679237906,0.406394994136589,0.561075881383659,0.498224650096472,0.590329332691626,0.933905938409328,0.853026563944536,0.65950225386949,0.695450393370788,0.849418091313147,0.620495331363089,0.597557360497991,0.667745902119491,0.763789828303342,0.732514491295829,0.642845894586479,0.648751953438292,0.644694224120764,0.56141633885133,0.761829052311216,0.655387712543706,0.527973531231426,0.704041022941981,0.618135072865328,0.55464510889642,0.514533538748758,0.760644617204548,0.927159328542751,0.817869044415025,0.804677031839793,0.688689339136724,0.77298909090235,0.635065204121458,0.443168449829821,0.369214626554181,0.762729036955895,0.832757950059384,0.509993510659748,0.472064322029752,0.553761512984586,0.668970470382837,0.89682120907195,0.922643988258203,1.0664708365876,1.03594572595438,0.970336289046381,0.767251777087897,0.35580486685009
L35,0.101093385385,-0.302747273193558,-0.227712641022409,-0.399337663321446,-0.486935251938907,-0.361244187529335,-0.582073881468521,-0.476021625186759,-0.260422096098344,-0.472587316133342,-0.552781127729861,-0.417669147846256,-0.36771018225957,-0.450271214877099,-0.414061201489363,0.0162815183985867,-0.171606339606786,-0.258594279862396,-0.664125155498436,-0.52734689594325,-0.454376974280411,-0.48032560373488,-0.581120451848601,-0.636139315324451,-0.446823478074268,-0.540688309554266,-0.447707443904934,-0.504825297489582,-0.593836272481432,-0.478083046993371,-0.511093857234331,-0.816573186656963,-0.549525225271667,-0.550506647810826,-0.546091025427984,-0.567723896775573,-0.495856521426553,-0.536249440229359,-0.522270195745178,-0.515480270816608,-0.691895106203705,-0.27272233188538,-0.516555212244834,-0.367801827658531,-0.426642496568851,-0.296435952059733,-0.387874889372708,-0.376233638087383,-0.582074211595072,-0.532329241051022,-0.567763309544769,-0.503334813192255
L36,-0.398836452816034,-0.562319893669827,-0.485092717567114,-0.602535284098726,-0.669675368432681,-0.526855880476858,-0.710744686531247,-0.748524040201761,-0.660320928988029,-0.400066648795371,-0.564651345405737,-0.755896797568575,-0.774310052419761,-0.809901099495944,-0.762116987864839,-0.800462167715453,-0.76662534006181,-0.694828308062654,-0.85527666803398,-0.76013211562721,-0.824135014158928,-0.977259258682976,-0.974892360970551,-0.929850071460432,-0.895783408149462,-0.710145321402095,-0.64070246935685,-0.599931774015688,-0.70496886669381,-0.634942418398026,-0.87402221366097,-1.02832126027324,-0.88683371159672,-0.854261865754296,-1.01319789338035,-0.870371857039159,-0.91977674213569,-0.944570450534378,-0.887092814933963,-0.914599681486438,-0.892300489956016,-0.832257322860338,-0.942075763084905,-1.01120285465633,-0.933094994367622,-0.910312918837585,-0.921347378649789,-0.829491433337544,-0.896060568498352,-0.894273832785448,-0.87390639545344,-1.12200027512196
L37,-0.507401130534053,-0.576588783938058,-0.464705395093927,-0.549786393185411,-0.444879543732985,-0.466613715745736,-0.498495479971309,-0.347806318138452,-0.0951885090071172,-0.472320251754857,-0.510810783738649,-0.476780454915783,-0.49853379379478,-0.467504261371652,-0.534279153628497,-0.115053956707442,-0.484785420206064,-0.568745970657784,-0.497633390009595,-0.604184430308094,-0.450267656811988,-0.405872834200925,-0.691134777110121,-0.734014699086049,-0.603012712796755,-0.571895768658896,-0.355599333978709,-0.476719000274237,-0.466457357746068,-0.532438663934796,-0.322354586576457,-0.478732332550957,-0.495083906366385,-0.453891387941135,-0.36693889338347,-0.395142044303838,-0.59390684035719,-0.585847141183671,-0.583300502441748,-0.471820795236613,-0.642309608419196,-0.877111548224317,-0.598293891137158,-0.276368667272685,-0.560448100365924,-0.586273405787097,-0.61977054004235,-0.641540809648153,-0.656248782146528,-0.739255214572005,-0.580373324404474,-0.291541614628619
L38,0.0191629444009092,-0.193592467215018,-0.101970820218328,-0.158612387018743,-0.0852768976841621,-0.0208215421083075,-0.180467035426844,-0.190627639710945,-0.185275603069311,0.0764663172297989,-0.228000263272138,-0.249253705242753,-0.282927889927347,-0.221199114070162,-0.208630061671644,-0.476154301888964,-0.337720610598795,-0.0887171411386643,-0.381074646010585,-0.242925462322262,-0.311813653768493,-0.436205941713326,-0.393354844020367,-0.277938456856803,-0.231542994546498,-0.163270467431383,-0.0485523330897958,-0.0231980534182448,-0.278916706320197,-0.490128369777234,-0.431767829323813,-0.396893708826499,-0.111134205469047,-0.395113591595442,-0.465185649531549,-0.434101883146258,-0.450585480468724,-0.341710507760724,-0.36024549327456,-0.392237993147454,-0.342145553573024,-0.254318103482243,-0.431764769344472,-0.53939057260418,-0.507002335769641,-0.360113116291168,-0.381316601673423,-0.191754292936668,-0.197375182197403,-0.377605604815278,-0.166160157315054,-0.417614285117454
L39,-0.00823978764349637,0.0293547376374098,-0.112724053341075,-0.203299022062488,-0.0890154538884991,-0.22368473633044,-0.0921939196181207,-0.173162425420306,-0.1632004840565,0.117103779093037,-0.0485596090844598,-0.205395858742133,-0.315652292302346,-0.366252713322892,-0.176123897169511,-0.270880232897994,-0.378361034306197,-0.177101300934648,-0.306598693220851,-0.13800353726004,-0.372494857967886,-0.537530211264089,-0.463641823965406,-0.17174890203604,-0.430696348456411,-0.334271025584241,-0.130819638760063,0.0566761476471864,-0.241823591596621,-0.0669017705700772,-0.430721839973699,-0.262903867428059,-0.227430004181027,-0.412503308108079,-0.533240614599358,-0.403871834034154,-0.400412311908361,-0.396189897055197,-0.444333169095692,-0.345425072001401,-0.264932059733099,-0.239134652423463,-0.499742042375877,-0.468869024244782,-0.565103235637602,-0.288912697316176,-0.433707734205889,-0.233865503832428,-0.331504539478697,-0.329524706247533,-0.17461586189704,-0.378802120148714
L40,0.0922995391699784,0.0243305378410393,0.205090244897952,0.392645799367131,0.356278488880005,-0.00337763468397104,0.231372627989536,0.148071969926007,0.28543095172622,0.417627681631466,0.102276730657457,0.177040925910392,0.041136509196625,-0.128450651255449,-0.204480841981798,-0.0032419993493114,-0.151338678227183,-0.0927807022894855,0.18820992836637,-0.199324824884263,-0.0331627554558339,0.0177550974472807,-0.0474193487435568,0.150556767425383,0.901057700788971,-0.0180627198926967,0.227058357684494,-0.122754948093904,0.227700984735568,-0.045173721026448,-0.00346303964454738,0.0853512167635117,-0.0223306548201582,0.138382670558418,0.280826310940307,-0.14161776047488,-0.00116501612468627,0.0252587449672712,0.161391321865427,0.127172389395488,0.241985671585027,0.0583737351096333,0.2713086940988,0.229157496285652,0.174552726935566,0.25483794451563,0.323898827457939,0.661141945022096,0.38802660687185,0.0716950889091929,-0.0687887194471011,0.214174952567174
L41,0.805006959685483,0.450639885927392,0.613098847699094,-0.00987432987536992,0.19157852475166,0.241741919064872,0.176565759547416,0.308672233002243,0.604673972169203,0.167063289678872,-0.0176300379608697,0.0783607712839969,-0.0158792444012598,0.0317838006543211,0.294705293069865,-0.00423143215906682,0.16164223545741,0.0764753562250594,0.0439311013227119,-0.0635375029845404,0.0378060526848722,-0.0295396089622556,0.0168406770083753,0.130236066811219,0.66700696949497,0.171417409563281,0.537611186156825,0.354681511440589,0.000617948029577166,-0.0471207605665918,0.0149149838390246,-0.10980010254329,0.0307152183033693,0.0683015219970783,0.184883135322804,-0.133223228511494,0.0614166483301925,0.0686357101236302,0.0937760546564528,-0.101134734907945,-0.0685813563862751,0.321407676444676,0.112564912114846,0.0934742446135006,0.296712833319877,0.105017808474473,0.319671738920552,0.283371961549689,0.0220805383327447,-0.0604732385199938,-0.0527948452361994,0.332954311830985
L42,0.471597952231818,0.489853178860081,0.719393690600826,0.731778528399968,0.510062864246568,0.437153843098312,0.464942964109198,0.647390297007635,0.965614747504114,0.284551590700095,0.244437607195962,0.328904924405895,0.144614691188405,0.0265594922222178,0.188068709914599,0.259895704271401,0.248376092054949,0.365210390264702,0.510074182808437,0.195415380531944,0.257090646803043,-0.0310434699244936,0.237012009841935,0.308057365548454,0.240046596102745,0.0791388424828327,0.060792625564123,0.189951434870944,0.402679289659835,0.26817144205167,-0.0854769375226747,-0.0724735755986439,0.0758820095893852,0.10897002232169,0.135707315793767,-0.100829019816418,0.155113251460394,0.185640491794294,0.320447159993157,0.205446956792599,0.565754834791703,0.481286460637824,0.209121242231357,0.00690307564696606,0.0113901202501305,0.411947927227872,0.500620546467692,0.353310615344034,0.307898636113544,0.0809336083309341,0.181585507521556,0.539080895244812
L43,0.796998510477247,0.369326998789238,0.392524110467342,0.112412560086696,0.414578208650625,0.0864219262653438,0.369903703603641,0.083358868376911,0.280282470880595,0.54244186756893,0.0802600748541525,0.125837840897261,0.420037546972867,0.476058349098743,0.455889131604583,0.563630683759653,0.292757480416799,0.222727334794827,0.0232629532386619,0.204367830287242,0.351403025728872,0.234373162792875,0.223456676912173,0.106850511852014,0.224852090843562,0.165167546774102,0.146368526584724,-0.108288565094421,0.0593750007981331,0.372918880686825,0.049265913155844,-0.0164435555555462,0.244120379589002,0.121998847688391,0.388549855182073,0.452253103541132,0.188275551371985,0.0209762096294444,0.305027946135927,0.443575695803784,0.320179908527563,0.118740756035214,0.393316381101679,0.346245075745623,0.363041218931255,0.220071045139864,0.164082694331999,0.435160295138266,0.213181254481896,0.186977585902353,0.205965786713584,-0.101007204831035
L44,-0.769287832506636,-0.394091507126514,-0.451583255747625,-0.337897043613896,-0.438578112421741,-0.308296768167679,-0.310923674485298,-0.366244909901656,-0.0453205866841362,-0.399291437036101,-0.430406426463481,-0.387826938786369,-0.489161790689494,-0.476915174912777,-0.359234099844957,-0.718029717000404,-0.462574793086688,-0.513914162150303,-0.263236231187523,-0.566624944268837,-0.518024779746815,-0.497473859883747,-0.399251335546676,-0.712212922955176,-0.828093588676809,-0.286735221065953,-0.294169706819555,-0.14511557141935,-0.355692620691672,-0.469522262582512,-0.460417850407895,-0.478495903871215,-0.447612865290268,-0.409585151257467,-0.372215782455517,-0.357487303533902,-0.449318252686215,-0.458608124347367,-0.396373461516184,-0.391599974227916,-0.296953194731943,-0.40472070970904,-0.486537128060189,-0.477127465695925,-0.380822128513035,-0.424984739786084,-0.44464616359603,-0.396645158409496,-0.199874511195012,-0.26232026599189,-0.437494908372893,-0.357238586505624
L45,-0.0625402101356196,-0.156204207733825,0.0383786755106493,0.103526765242134,0.0400709418187811,0.0787362554156203,0.203330884695648,0.166792660231074,0.332138963649209,0.0661051860934301,0.198250986996158,0.109321994218335,0.119709621579313,0.0674980035700712,0.211596324198879,0.045008203393995,0.103821806983825,0.21740519292322,0.330915984740827,0.285146335018982,0.114470151004447,0.0431847665848991,0.237169838349505,0.173569123408278,-0.213920983159485,0.0786862203388303,0.216301480341501,0.136246108016328,0.0464767697700357,0.0766702875362642,0.147615539528285,0.325939228240394,0.265203798453083,0.159369409034886,0.024772388413566,0.21101369729307,0.228747594877691,0.0180624122457759,0.187376706295167,0.331858859896589,0.412924794311218,0.254457925330057,0.153002022235746,0.289981998421935,0.282729381091509,0.185893999551092,0.328862381151884,0.0305084497235229,0.171526237468721,0.235182280007853,0.384893958083305,0.112823115218236
L46,-0.148522803261263,-0.707992191033,-0.568642140330389,-0.722764524014387,-0.642850145136276,-0.643822583467343,-0.6925946590857,-0.772285378413269,-0.740039970301997,-0.52641356329417,-0.77270886897869,-0.648464512407997,-0.633306537294162,-0.587934193024383,-0.656113576069105,-0.361510660286888,-0.598126911841572,-0.470767062660486,-0.660009439804808,-0.687086800402218,-0.63639854577268,-0.638845125272162,-0.685555482890178,-0.821739299648415,-0.598573533809269,-0.693864666662143,-0.735306207680436,-0.668951309690158,-0.689052979142638,-0.613711539375169,-0.635935928455462,-0.651183852561378,-0.615141563162155,-0.743744099212477,-0.666307535993278,-0.657147683561093,-0.609828068305785,-0.630226722222433,-0.528220425056209,-0.567021351401863,-0.563767381653823,-0.586267983263732,-0.584461365194939,-0.558012436952545,-0.502298989294903,-0.328552143868243,-0.367333825280033,-0.362745493785088,-0.330939041396951,-0.264485226389917,-0.228163158922199,-0.582603838756167
L47,-0.321017142620055,-0.169102959457744,-0.0309121521211697,0.029744147864111,0.150162921411149,-0.0987448263270293,0.10838093492456,0.391836301596908,0.0885830607654243,0.0439554155170728,0.145191083279978,0.117260220901785,-0.0841191665882433,-0.0612955419440522,-0.122914864582663,-0.438248719416352,-0.260575694056252,-0.169714510606556,0.509077700437606,-0.338489236974442,-0.0505641756758786,-0.0357030404864874,0.275295794221904,0.49794335967588,1.31235789214156,-0.22984244361565,0.258062914284995,0.243449549930337,0.0338769008560553,-0.19610140295081,-0.0647474898822217,0.0719957159004352,-0.00631503639655846,-0.339004995977586,0.0777535580047278,-0.0901545831260572,0.0487361948419833,0.121364513750966,0.0302769086271173,0.278429946970911,0.442847838901803,0.0378920429213738,0.128979070618591,0.0876334659241362,-0.00309170676503092,0.200877760909724,0.479542705002343,0.541171453612074,0.325464414032956,0.236760415996258,0.0489854270601459,0.149620399730963
L48,0.235800259545113,0.122694379372442,0.497703198720975,0.33180352041621,0.145463307505433,0.145737312250929,0.447681018851933,0.312841617608148,0.122119118986987,0.745298842245023,0.531027778556157,0.248766117730564,0.22528334013909,-0.0169043522501098,0.251282310423807,-0.583732345056698,0.101397441975804,0.263641218604058,0.498508363397139,0.329133816522425,0.200617846357155,-0.0138723068711005,0.515866795388648,1.48756145232894,2.04627706491684,-0.392225548033368,-0.137426699543151,0.203511017505384,-0.195001219845157,0.0887794443947894,0.175881185370501,0.31854104409613,0.392833630371424,0.300837485399415,0.266982801606618,0.0160582091586011,0.343399648915889,0.211034852268096,0.212417507959882,0.201814684841435,0.605159157673216,0.174245996920017,0.0847349909510324,0.202577351013228,0.0734749757032183,0.195364530755468,0.434618756339317,0.298345672597123,0.299371168838796,0.0151098915905032,-0.0375743463331923,0.137012230922385
L49,1.49464155544726,1.20138923837616,0.850137767138205,1.26073526160389,1.11592596653562,1.15415664832174,1.15792855586719,1.05432931233704,1.06306388259468,1.07802040259523,1.23923656397112,1.21537870679969,1.3021163803065,1.41090208599098,1.11693096644773,1.32244819661843,1.23695061900107,1.22994508430647,1.04427785452564,1.34742581842236,1.24994877697245,1.49888294145234,1.36555848937003,1.24864187718848,0.875672174064972,1.48479509459663,1.39800608469761,1.17484880428801,1.28383474883205,1.25992509805151,1.32799393967012,1.22063508815687,1.38110224840963,1.38542344412563,1.54258944867104,1.46652727458959,1.34623781548538,1.35256825627851,1.45384749766119,1.04176450206018,0.727730730674132,1.33954361045942,1.56999561918376,1.59209514953616,1.55285551918862,1.30068125878197,1.08552038591535,0.906767421124431,0.787103255971306,0.671980625825892,0.753357958805203,1.51784381054029
L50,-0.207622243761887,-0.422424654087709,-0.308847633380197,-0.40610567247878,-0.455692977651798,-0.442933837032228,-0.526878248652826,-0.393157964762251,-0.432281559698095,-0.384845446608373,-0.397162788934236,-0.575643055813482,-0.648125577059497,-0.629854774762851,-0.639942797781246,-0.864813428510433,-0.569988509187267,-0.535271793101363,-0.618810067680704,-0.523886711806567,-0.448695106148127,-0.604375450384273,-0.50175776794484,-0.202235540584378,0.150709301527494,-0.666120930988076,-0.526601487021294,-0.447329096611319,-0.662243215499866,-0.568488005102341,-0.594117092544644,-0.724292745417573,-0.581927848372277,-0.507658759903804,-0.631782136811609,-0.788191636244429,-0.663814950117971,-0.561747869232346,-0.635911467256809,-0.709137446001731,-0.46124088418088,-0.614044977929256,-0.727973442494376,-0.512354738306085,-0.618775367308097,-0.462770337244101,-0.422819665957724,-0.469533012750383,-0.446023046768404,-0.562393233686822,-0.521857977093052,-0.497912136514779
L51,0.0904769926169873,0.42623679437589,0.172671714681686,0.37578804080987,0.436794595061228,0.507661069941289,0.495762552958409,0.554568369893171,0.446778201314101,0.231356665085565,0.522086751088701,0.603065439841648,0.368651930313114,0.42621344617658,0.466638272210413,0.295080539971876,0.556185382634768,0.45056464967435,0.847705381633991,0.697750318949838,0.701189981409781,0.782889197715505,0.844323630612258,0.78448118351534,0.351680531638126,0.583136643247475,0.655850157689059,0.777956088921151,0.562575009088934,0.527785760016497,0.867074205873969,1.08728117865598,0.835726897537362,0.852966639452738,0.839492854961104,0.809633501016002,0.820691065607213,0.941931265823399,0.811243839682993,0.784552476541938,1.06088305216353,0.531499050214983,0.796950221727632,0.651528771131254,0.669050944795778,0.596312564891291,0.478104857133796,0.706053138515739,0.774408308634557,0.775767946610583,0.680903794807556,0.858488634415215
L52,-0.526332448723785,-0.685989396013015,-0.621971292117174,-0.642001294040898,-0.556141883858045,-0.722064258988756,-0.615455310285934,-0.579482459521251,-0.556623539150384,-0.386323450277673,-0.577438824233091,-0.575221025996183,-0.524163399998211,-0.41892834693587,-0.58575148945635,-0.248574273918368,-0.378328758673439,-0.478101591693858,-0.470035547465352,-0.507656413738569,-0.614931363941268,-0.493693200032293,-0.582888449460238,-0.626629119500421,-0.637707186137934,-0.514078733401992,-0.515408530415589,-0.632979846842064,-0.508163371762863,-0.585267543599402,-0.522098454623453,-0.503985071580921,-0.745878130461301,-0.721649170351274,-0.524689220468414,-0.509596054438878,-0.612682601081676,-0.609881446200207,-0.353558410167874,-0.51156512263612,-0.575424795908436,-0.619833303438306,-0.434352537497428,-0.448613636901672,-0.549019474676174,-0.587594857855752,-0.633229794797053,-0.450743462368427,-0.611028985659565,-0.649103374133447,-0.464947023661255,-0.316133742066646
